3688442653.010000	-0.000052	26.223108	0.834760	-2.424255
3688442658.012000	-0.000049	26.222498	0.826874	-2.432261
3688442663.011000	-0.000052	26.078394	0.828909	-2.423870
3688442668.010000	-0.000056	26.119928	0.827668	-2.416841
3688442673.012000	-0.000053	26.150507	0.828250	-2.432872
3688442678.011000	-0.000053	26.128534	0.825099	-2.430034
3688442683.012000	-0.000053	26.220789	0.831553	-2.432281
3688442688.012000	-0.000049	26.210718	0.828552	-2.424197
3688442693.010000	-0.000054	26.249200	0.828233	-2.414509
3688442698.012000	-0.000053	26.143274	0.826164	-2.436385
3688442703.011000	-0.000055	26.097162	0.826391	-2.428138
3688442708.010000	-0.000059	26.126520	0.826917	-2.417134
3688442713.012000	-0.000058	26.063989	0.827141	-2.436687
3688442718.012000	-0.000052	26.175104	0.828778	-2.429359
3688442723.014000	-0.000053	26.247736	0.821975	-2.428038
3688442728.011000	-0.000056	26.233972	0.820853	-2.422204
3688442733.010000	-0.000057	26.187860	0.834206	-2.424024
3688442738.012000	-0.000057	26.073114	0.826711	-2.435243
3688442743.011000	-0.000058	26.102747	0.828713	-2.434062
3688442748.010000	-0.000058	26.129663	0.829175	-2.424330
3688442753.012000	-0.000059	26.090570	0.822262	-2.419930
3688442758.011000	-0.000059	26.156580	0.831058	-2.415235
3688442763.012000	-0.000063	26.175531	0.830017	-2.430782
3688442768.011000	-0.000057	26.239038	0.830112	-2.429686
3688442773.010000	-0.000057	26.200311	0.831040	-2.431051
3688442778.011000	-0.000059	26.122125	0.831378	-2.429625
3688442783.013000	-0.000057	26.123346	0.831019	-2.429215
3688442788.010000	-0.000058	26.147485	0.830027	-2.430575
3688442793.013000	-0.000051	26.221399	0.828120	-2.428292
3688442798.013000	-0.000055	26.203607	0.829196	-2.428336
3688442803.011000	-0.000057	26.092371	0.829655	-2.429944
3688442808.011000	-0.000057	26.109125	0.829206	-2.431903
3688442813.010000	-0.000058	26.016931	0.829423	-2.424871
3688442818.015000	-0.000060	26.121606	0.820746	-2.424237
3688442823.013000	-0.000061	26.129297	0.829764	-2.413793
3688442828.011000	-0.000061	26.050195	0.819825	-2.422123
3688442833.012000	-0.000061	26.034631	0.831681	-2.423568
3688442838.013000	-0.000059	26.101526	0.830340	-2.428918
3688442843.010000	-0.000057	26.202631	0.833542	-2.427653
3688442848.012000	-0.000056	26.125330	0.830471	-2.433139
3688442853.012000	-0.000057	26.166528	0.831400	-2.430398
3688442858.012000	-0.000058	26.149438	0.834635	-2.428082
3688442863.012000	-0.000055	26.206903	0.837708	-2.421709
3688442868.010000	-0.000057	26.162927	0.834395	-2.410271
3688442873.012000	-0.000060	26.062463	0.830238	-2.416329
3688442878.012000	-0.000059	26.154352	0.819162	-2.422849
3688442883.011000	-0.000060	26.100031	0.817424	-2.430104
3688442888.011000	-0.000055	26.162012	0.824186	-2.432696
3688442893.011000	-0.000056	26.089044	0.825208	-2.432121
3688442898.014000	-0.000052	26.129602	0.826950	-2.429314
3688442903.013000	-0.000056	26.135645	0.825670	-2.435631
3688442908.010000	-0.000057	26.041864	0.829677	-2.435051
3688442913.011000	-0.000058	25.992975	0.829650	-2.429339
3688442918.011000	-0.000058	25.987451	0.829012	-2.426782
3688442923.012000	-0.000058	25.983118	0.826693	-2.428619
3688442928.016000	-0.000059	26.094873	0.820627	-2.423786
3688442933.012000	-0.000058	26.043878	0.819710	-2.432079
3688442938.010000	-0.000055	26.079919	0.825730	-2.428823
3688442943.012000	-0.000056	26.045465	0.827053	-2.427406
3688442948.011000	-0.000056	26.039331	0.828823	-2.426896
3688442953.012000	-0.000059	25.961420	0.828697	-2.426196
3688442958.011000	-0.000057	26.072870	0.829507	-2.433849
3688442963.013000	-0.000053	26.057611	0.830013	-2.429417
3688442968.012000	-0.000051	26.170587	0.832270	-2.432380
3688442973.011000	-0.000053	26.130945	0.838452	-2.409047
3688442978.012000	-0.000054	26.226862	0.821139	-2.419292
3688442983.012000	-0.000054	26.167688	0.822319	-2.430882
3688442988.010000	-0.000050	26.154260	0.826648	-2.428735
3688442993.012000	-0.000052	26.097742	0.827868	-2.435377
3688442998.013000	-0.000058	26.138940	0.831553	-2.433616
3688443003.011000	-0.000056	26.165857	0.835660	-2.423509
3688443008.013000	-0.000054	26.127374	0.829046	-2.435648
3688443013.011000	-0.000054	26.106592	0.829774	-2.427249
3688443018.011000	-0.000055	26.132623	0.827100	-2.428595
3688443023.013000	-0.000057	26.172296	0.822919	-2.418442
3688443028.010000	-0.000058	26.142969	0.832432	-2.425291
3688443033.012000	-0.000057	26.103845	0.824584	-2.434139
3688443038.011000	-0.000054	26.098352	0.828699	-2.424345
3688443043.011000	-0.000055	26.190332	0.821379	-2.421380
3688443048.012000	-0.000057	26.184900	0.829736	-2.433893
3688443053.012000	-0.000054	26.130579	0.825759	-2.433789
3688443058.012000	-0.000061	26.167810	0.823551	-2.417061
3688443063.013000	-0.000057	26.157373	0.828784	-2.435896
3688443068.011000	-0.000059	26.085901	0.827972	-2.432737
3688443073.012000	-0.000058	26.076776	0.825411	-2.426202
3688443078.011000	-0.000060	26.060876	0.822030	-2.419429
3688443083.010000	-0.000061	26.057153	0.833879	-2.420563
3688443088.012000	-0.000059	26.108179	0.829275	-2.432113
3688443093.011000	-0.000055	26.184503	0.831980	-2.428649
3688443098.010000	-0.000056	26.222681	0.835745	-2.425807
3688443103.011000	-0.000056	26.229395	0.831855	-2.432904
3688443108.012000	-0.000056	26.137170	0.830687	-2.432118
3688443113.012000	-0.000054	26.146326	0.831547	-2.425451
3688443118.011000	-0.000056	26.137537	0.830982	-2.426609
3688443123.012000	-0.000059	26.040460	0.830246	-2.428472
3688443128.014000	-0.000059	25.975977	0.829473	-2.426944
3688443133.012000	-0.000058	26.091760	0.830535	-2.432108
3688443138.011000	-0.000058	26.136896	0.833369	-2.429577
3688443143.011000	-0.000056	26.174158	0.839797	-2.415163
3688443148.011000	-0.000057	26.174799	0.819314	-2.421804
3688443153.011000	-0.000056	26.100916	0.824987	-2.426631
3688443158.013000	-0.000052	26.129907	0.828798	-2.426469
3688443163.011000	-0.000056	26.138727	0.827839	-2.434545
3688443168.012000	-0.000054	26.157587	0.829775	-2.434203
3688443173.013000	-0.000056	26.208002	0.833780	-2.430880
3688443178.010000	-0.000058	26.174432	0.833982	-2.410079
3688443183.011000	-0.000056	26.147302	0.820557	-2.420324
3688443188.011000	-0.000055	26.078912	0.825485	-2.430209
3688443193.011000	-0.000056	26.125055	0.825923	-2.431444
3688443198.012000	-0.000053	26.158960	0.829062	-2.435795
3688443203.010000	-0.000054	26.263086	0.835608	-2.412934
3688443208.012000	-0.000056	26.211481	0.816551	-2.426319
3688443213.017000	-0.000052	26.168115	0.827241	-2.427423
3688443218.010000	-0.000055	26.146753	0.827310	-2.437388
3688443223.015000	-0.000056	26.122675	0.829055	-2.432335
3688443228.012000	-0.000054	26.207513	0.831691	-2.431287
3688443233.010000	-0.000056	26.249994	0.834089	-2.428507
3688443238.017000	-0.000056	26.263452	0.833262	-2.429087
3688443243.010000	-0.000056	26.257074	0.828697	-2.413636
3688443248.013000	-0.000055	26.231744	0.819845	-2.422950
3688443253.012000	-0.000057	26.127649	0.818675	-2.430649
3688443258.010000	-0.000060	26.152094	0.818673	-2.432977
3688443263.013000	-0.000062	26.165460	0.820226	-2.423149
3688443268.011000	-0.000058	26.115015	0.820640	-2.433612
3688443273.010000	-0.000057	26.092981	0.829177	-2.426102
3688443278.011000	-0.000057	26.011346	0.829413	-2.425597
3688443283.012000	-0.000059	25.971033	0.828115	-2.431200
3688443288.012000	-0.000058	25.946252	0.828077	-2.429609
3688443293.012000	-0.000061	25.926324	0.828781	-2.436293
3688443298.011000	-0.000056	26.029810	0.833021	-2.430070
3688443303.012000	-0.000060	26.025842	0.834434	-2.428198
3688443308.011000	-0.000061	26.032037	0.839288	-2.416788
3688443313.011000	-0.000062	25.949609	0.835591	-2.416127
3688443318.012000	-0.000060	26.064172	0.833824	-2.415199
3688443323.011000	-0.000055	26.102930	0.816666	-2.426255
3688443328.010000	-0.000055	26.114862	0.826603	-2.428467
3688443333.012000	-0.000052	26.046075	0.828445	-2.426769
3688443338.010000	-0.000054	26.048761	0.828423	-2.433466
3688443343.012000	-0.000053	26.151331	0.830774	-2.429227
3688443348.011000	-0.000050	26.250269	0.831939	-2.432478
3688443353.010000	-0.000054	26.238702	0.835986	-2.424917
3688443358.013000	-0.000055	26.152917	0.838006	-2.418268
3688443363.012000	-0.000055	26.158685	0.821340	-2.419874
3688443368.012000	-0.000054	26.018457	0.828405	-2.428335
3688443373.011000	-0.000055	26.040735	0.828733	-2.433312
3688443378.010000	-0.000053	26.143060	0.833338	-2.429741
3688443383.012000	-0.000051	26.165399	0.835788	-2.425303
3688443388.012000	-0.000056	26.138208	0.837730	-2.410564
3688443393.010000	-0.000054	26.187402	0.819291	-2.423800
3688443398.012000	-0.000054	26.157526	0.822883	-2.430432
3688443403.011000	-0.000053	26.087885	0.826730	-2.432198
3688443408.010000	-0.000055	26.125146	0.832772	-2.430729
3688443413.012000	-0.000055	26.223749	0.837955	-2.419096
3688443418.010000	-0.000059	26.042047	0.820620	-2.422688
3688443423.011000	-0.000055	26.071893	0.828040	-2.427170
3688443428.011000	-0.000053	26.054742	0.828065	-2.435356
3688443433.010000	-0.000055	26.181482	0.837124	-2.422155
3688443438.012000	-0.000055	26.096277	0.821792	-2.420702
3688443443.011000	-0.000055	26.025476	0.826006	-2.432895
3688443448.010000	-0.000059	25.986444	0.831600	-2.433418
3688443453.011000	-0.000058	26.066156	0.839500	-2.410434
3688443458.010000	-0.000058	25.996240	0.821024	-2.428607
3688443463.012000	-0.000054	26.088159	0.827762	-2.427277
3688443468.011000	-0.000055	25.988000	0.827066	-2.434077
3688443473.010000	-0.000056	26.067438	0.829949	-2.432251
3688443478.012000	-0.000056	26.066156	0.833174	-2.427208
3688443483.011000	-0.000057	26.093652	0.840582	-2.412730
3688443488.013000	-0.000059	26.064630	0.821812	-2.420337
3688443493.011000	-0.000056	26.049066	0.822257	-2.427720
3688443498.011000	-0.000055	26.042352	0.827309	-2.430681
3688443503.013000	-0.000055	25.987085	0.829636	-2.432618
3688443508.012000	-0.000056	26.069727	0.837159	-2.422786
3688443513.010000	-0.000056	26.033716	0.821283	-2.421093
3688443518.013000	-0.000057	25.946710	0.825255	-2.429317
3688443523.011000	-0.000057	25.963525	0.827504	-2.435129
3688443528.011000	-0.000056	25.952264	0.830966	-2.432256
3688443533.011000	-0.000054	26.049066	0.831364	-2.429885
3688443538.011000	-0.000055	26.061212	0.831500	-2.429983
3688443543.012000	-0.000051	26.069727	0.830707	-2.424919
3688443548.012000	-0.000054	26.063989	0.828205	-2.432704
3688443553.010000	-0.000053	26.124780	0.831529	-2.433061
3688443558.012000	-0.000053	26.118677	0.833519	-2.430372
3688443563.012000	-0.000053	26.124475	0.836713	-2.407314
3688443568.012000	-0.000053	26.137048	0.818679	-2.428007
3688443573.012000	-0.000053	26.141931	0.824757	-2.428205
3688443578.013000	-0.000049	26.115656	0.829055	-2.424293
3688443583.014000	-0.000051	26.188928	0.829307	-2.435859
3688443588.012000	-0.000054	26.219812	0.834190	-2.426676
3688443593.010000	-0.000054	26.189630	0.824242	-2.416166
3688443598.014000	-0.000053	26.131342	0.825983	-2.427220
3688443603.011000	-0.000058	26.005518	0.826064	-2.437430
3688443608.009000	-0.000056	26.181421	0.832551	-2.432245
3688443613.012000	-0.000054	26.197046	0.837607	-2.420420
3688443618.011000	-0.000054	26.237085	0.820132	-2.429018
3688443623.010000	-0.000055	26.140314	0.826309	-2.433407
3688443628.012000	-0.000056	26.231622	0.833593	-2.428241
3688443633.010000	-0.000053	26.242944	0.823974	-2.427283
3688443638.012000	-0.000056	26.120111	0.827886	-2.430518
3688443643.012000	-0.000057	26.201868	0.831870	-2.433254
3688443648.011000	-0.000059	26.108698	0.827994	-2.411208
3688443653.013000	-0.000055	26.112970	0.824247	-2.427722
3688443658.012000	-0.000061	25.987146	0.830986	-2.433399
3688443663.010000	-0.000058	26.003961	0.824405	-2.414916
3688443668.012000	-0.000059	26.043024	0.830540	-2.422900
3688443673.012000	-0.000058	26.070886	0.829149	-2.433265
3688443678.012000	-0.000055	26.171991	0.834067	-2.427522
3688443683.011000	-0.000057	26.191827	0.825397	-2.414287
