3688261861.145000	-0.000066	25.262109	0.835549	-2.429387
3688261866.147000	-0.000064	25.357477	0.836650	-2.418141
3688261871.148000	-0.000065	25.392633	0.825927	-2.420625
3688261876.147000	-0.000067	25.323541	0.835256	-2.409688
3688261881.147000	-0.000060	25.487939	0.834088	-2.432743
3688261886.149000	-0.000061	25.357751	0.833170	-2.427296
3688261891.146000	-0.000065	25.269159	0.835367	-2.423881
3688261896.145000	-0.000067	25.246240	0.826768	-2.423057
3688261901.146000	-0.000068	25.439691	0.840599	-2.420271
3688261906.146000	-0.000064	25.408197	0.836755	-2.427336
3688261911.147000	-0.000067	25.332727	0.842098	-2.416992
3688261916.145000	-0.000070	25.292078	0.837706	-2.408636
3688261921.147000	-0.000071	25.199487	0.833486	-2.409279
3688261926.153000	-0.000069	25.371515	0.834934	-2.408600
3688261931.148000	-0.000065	25.361444	0.826161	-2.429940
3688261936.145000	-0.000069	25.221796	0.832046	-2.424772
3688261941.149000	-0.000070	25.173792	0.833267	-2.422923
3688261946.147000	-0.000068	25.147791	0.833254	-2.424448
3688261951.147000	-0.000071	25.122095	0.834278	-2.428102
3688261956.145000	-0.000069	25.144739	0.834623	-2.428228
3688261961.147000	-0.000064	25.281061	0.836207	-2.421726
3688261966.146000	-0.000065	25.163080	0.836877	-2.420179
3688261971.149000	-0.000067	25.285883	0.832800	-2.420351
3688261976.147000	-0.000074	25.149561	0.824737	-2.421166
3688261981.145000	-0.000069	25.278497	0.824026	-2.417459
3688261986.147000	-0.000069	25.288019	0.839474	-2.413088
3688261991.146000	-0.000063	25.453058	0.838527	-2.414999
3688261996.147000	-0.000061	25.529718	0.833590	-2.431372
3688262001.147000	-0.000057	25.385522	0.836772	-2.428045
3688262006.146000	-0.000062	25.346124	0.836854	-2.428190
3688262011.148000	-0.000064	25.248010	0.837376	-2.422919
3688262016.148000	-0.000067	25.142297	0.837269	-2.427703
3688262021.146000	-0.000069	25.285333	0.839706	-2.425590
3688262026.145000	-0.000065	25.424951	0.844251	-2.417035
3688262031.147000	-0.000067	25.382501	0.840353	-2.423519
3688262036.146000	-0.000069	25.349512	0.847000	-2.402422
3688262041.151000	-0.000068	25.305505	0.838492	-2.409810
3688262046.148000	-0.000061	25.462885	0.821799	-2.420812
3688262051.147000	-0.000063	25.346796	0.831252	-2.426407
3688262056.147000	-0.000065	25.197046	0.833661	-2.422260
3688262061.147000	-0.000064	25.311060	0.831669	-2.429832
3688262066.148000	-0.000071	25.115167	0.833743	-2.433248
3688262071.147000	-0.000067	25.267053	0.835372	-2.429686
3688262076.147000	-0.000068	25.221826	0.837134	-2.428540
3688262081.147000	-0.000072	25.297632	0.845566	-2.416301
3688262086.146000	-0.000071	25.267694	0.840798	-2.405424
3688262091.148000	-0.000066	25.304346	0.841104	-2.411273
3688262096.148000	-0.000074	25.199792	0.825905	-2.413926
3688262101.147000	-0.000065	25.387140	0.824597	-2.428756
3688262106.148000	-0.000063	25.413721	0.826814	-2.426851
3688262111.146000	-0.000069	25.215417	0.832490	-2.424997
3688262116.147000	-0.000074	25.099908	0.825990	-2.426332
3688262121.146000	-0.000076	24.994775	0.830800	-2.423715
3688262126.147000	-0.000073	25.087640	0.831602	-2.424314
3688262131.145000	-0.000069	25.150873	0.832954	-2.421536
3688262136.147000	-0.000079	24.929590	0.830839	-2.424618
3688262141.147000	-0.000072	25.047571	0.833449	-2.425622
3688262146.147000	-0.000066	25.213525	0.833044	-2.427326
3688262151.146000	-0.000071	25.071436	0.832737	-2.424557
3688262156.145000	-0.000073	25.021906	0.833494	-2.423362
3688262161.147000	-0.000074	25.091577	0.833048	-2.425754
3688262166.147000	-0.000072	25.180841	0.829213	-2.426565
3688262171.146000	-0.000071	25.134363	0.833320	-2.424901
3688262176.146000	-0.000071	25.138361	0.826326	-2.427547
3688262181.148000	-0.000074	25.207086	0.839454	-2.414306
3688262186.148000	-0.000072	25.170099	0.833448	-2.433672
3688262191.148000	-0.000080	24.948511	0.835355	-2.427901
3688262196.145000	-0.000073	24.982446	0.836102	-2.420626
3688262201.148000	-0.000075	25.160944	0.829854	-2.409272
3688262206.153000	-0.000074	24.988794	0.832928	-2.426477
3688262211.145000	-0.000076	25.129053	0.827714	-2.413949
3688262216.147000	-0.000079	24.823358	0.832069	-2.428382
3688262221.151000	-0.000064	25.333185	0.839906	-2.426857
3688262226.148000	-0.000066	25.207880	0.830991	-2.419866
3688262231.147000	-0.000064	25.337152	0.840778	-2.423950
3688262236.147000	-0.000065	25.199030	0.832621	-2.425949
3688262241.149000	-0.000063	25.273920	0.827143	-2.415950
3688262246.147000	-0.000067	25.319452	0.824529	-2.419281
3688262251.147000	-0.000066	25.328607	0.834489	-2.409642
3688262256.146000	-0.000073	25.213739	0.839800	-2.412872
3688262261.148000	-0.000065	25.211023	0.832700	-2.433345
3688262266.147000	-0.000067	25.183496	0.835556	-2.419603
3688262271.147000	-0.000074	25.100366	0.825271	-2.421016
3688262276.146000	-0.000075	25.171594	0.842066	-2.412898
3688262281.146000	-0.000078	24.952112	0.832490	-2.431796
3688262286.146000	-0.000077	24.891290	0.833472	-2.420883
3688262291.146000	-0.000071	25.283105	0.842261	-2.408925
3688262296.145000	-0.000074	25.115625	0.831713	-2.430545
3688262301.147000	-0.000060	25.375055	0.827908	-2.423161
3688262306.145000	-0.000076	25.125116	0.843031	-2.416192
3688262311.146000	-0.000076	24.960046	0.832107	-2.429449
3688262316.145000	-0.000082	24.829858	0.831058	-2.422151
3688262321.150000	-0.000073	25.255945	0.836525	-2.429631
3688262326.146000	-0.000066	25.250787	0.835326	-2.427225
